R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R544-15_Insecta_Lepidoptera_Geometridae_Eupithecia_misturata_BOLD_ACF4074_BLAST-EXACT-MATCH;size=81	89.4
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R1499-160_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	89.1
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R1972-58_Insecta_Lepidoptera_Geometridae_Eustroma_fasciata_BOLD_ABX6172_BLAST-EXACT-MATCH;size=163	89.1
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R5279-7_Insecta_Lepidoptera_Geometridae_Eustroma_NA_BOLD_AAA6330_BLAST-CLOSE-MATCH;size=66	88.8
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R5434-7_Insecta_Lepidoptera_Geometridae_Eupithecia_NA_BOLD_AAA9176_BLAST-CLOSE-MATCH;size=3	88.8
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R2153-8_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAN0111_BLAST-CLOSE-MATCH;size=528	88.8
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R2008-15_Insecta_Lepidoptera_Geometridae_Xanthorhoe_macdunnoughi_BOLD_AAA4416_BLAST-EXACT-MATCH;size=402	88.5
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R2047-110_Insecta_Lepidoptera_Geometridae_Eupithecia_NA_BOLD_AAA7997_BLAST-EXACT-MATCH;size=40	88.1
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R237-210_Insecta_Lepidoptera_Noctuidae_Lacinipolia_strigicollis_BOLD_AAB7768_BLAST-EXACT-MATCH;size=68	88.1
R1090-43_Insecta_Lepidoptera_Geometridae_Hydriomena_irata_BOLD_AAA2021_BLAST-EXACT-MATCH;size=498	R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	87.8
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R1766-22_Insecta_Lepidoptera_Crambidae_Eudonia_rectilinea_BOLD_AAA3195_BLAST-EXACT-MATCH;size=35	91.3
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R842-198_Insecta_Lepidoptera_Crambidae_Herpetogramma_thestealis_BOLD_AAA2323_BLAST-EXACT-MATCH;size=58	90.1
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R782-29_Insecta_Lepidoptera_Crambidae_Eudonia_albertalis_BOLD_AAA8166_BLAST-EXACT-MATCH;size=86	90.1
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R1880-3_Insecta_Lepidoptera_Crambidae_Perispasta_caeculalis_BOLD_AAC0745_BLAST-EXACT-MATCH;size=96	89.7
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R1350-22_Insecta_Lepidoptera_Noctuidae_Bleptina_caradrinalis_BOLD_AAA2867_BLAST-EXACT-MATCH;size=78	89.4
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R2458-37_Insecta_Lepidoptera_Noctuidae_Homorthodes_NA_BOLD_AAA3454_BLAST-CLOSE-MATCH;size=7	89.4
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R2841-49_Insecta_Lepidoptera_Crambidae_Eudonia_commortalis_BOLD_AAC7964_BLAST-EXACT-MATCH;size=11	89.4
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R3041-35_Insecta_Lepidoptera_NA_NA_NA_BOLD_AAN4853_BLAST-EXACT-MATCH;size=75	89.4
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R709-65_Insecta_Lepidoptera_Noctuidae_Euxoa_NA_BOLD_ACF3242_BLAST-EXACT-MATCH;size=316	89.4
R3164-44_Insecta_Lepidoptera_Crambidae_Scoparia_biplagialis_BOLD_AAA1518_BLAST-EXACT-MATCH;size=104	R5402_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAA4662_BLAST-CLOSE-MATCH;size=751	89.1
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R1499-160_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	90.4
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R1214-34_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=82	89.7
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R798-22_Insecta_Lepidoptera_Geometridae_Hesperumia_sulphuraria_BOLD_AAA4627_BLAST-EXACT-MATCH;size=130	89.4
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R3980_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=514	89.1
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R4951-7_Insecta_Lepidoptera_Noctuidae_Aseptis_binotata_BOLD_AAA4141_BLAST-EXACT-MATCH;size=1197	88.8
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R1825-22_Insecta_Lepidoptera_Geometridae_Probole_NA_BOLD_AAA5915_BLAST-EXACT-MATCH;size=105	88.8
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R1106-22_Insecta_Lepidoptera_Geometridae_Rheumaptera_meadii_BOLD_ABZ7778_BLAST-EXACT-MATCH;size=180	88.8
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R2045-17_Insecta_Lepidoptera_Noctuidae_Panthea_NA_BOLD_AAA3812_BLAST-EXACT-MATCH;size=2063	88.5
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R1914-25_Insecta_Lepidoptera_Noctuidae_Stretchia_NA_BOLD_AAB2916_BLAST-EXACT-MATCH;size=52	88.5
R1283-8_Insecta_Lepidoptera_Geometridae_Macaria_NA_BOLD_AAA1255_BLAST-EXACT-MATCH;size=202	R2628-21_Insecta_Diptera_Limoniidae_NA_NA_BOLD_AAV1789_BLAST-CLOSE-MATCH;size=1	88.5
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R3980_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739_BLAST-EXACT-MATCH;size=514	95.2
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R2110-21_Insecta_Lepidoptera_Noctuidae_Lacinipolia_cuneata_BOLD_AAB1084_BLAST-EXACT-MATCH;size=105	92.3
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R3008-47_Insecta_Lepidoptera_Geometridae_Hesperumia_NA_BOLD_AAA4629_BLAST-EXACT-MATCH;size=44	92.0
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R1177-51_Insecta_Lepidoptera_Noctuidae_Platypolia_NA_BOLD_AAD4229_BLAST-CLOSE-MATCH;size=66	92.0
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R798-22_Insecta_Lepidoptera_Geometridae_Hesperumia_sulphuraria_BOLD_AAA4627_BLAST-EXACT-MATCH;size=130	91.7
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R2354-3_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria_BOLD_AAA5482_BLAST-EXACT-MATCH;size=9782	91.7
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R1809-4_Insecta_Lepidoptera_Geometridae_Ultralcis_latipennis_BOLD_AAC8430_BLAST-EXACT-MATCH;size=564	91.7
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R1006-43_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=503	91.3
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R3196_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata_BOLD_AAA4550_BLAST-EXACT-MATCH;size=470	91.3
R6001-3_Insecta_Lepidoptera_Geometridae_Enypia_venata_BOLD_AAA2071_BLAST-EXACT-MATCH;size=120	R4544_Insecta_Lepidoptera_Geometridae_Sericosema_juturnaria_BOLD_AAB4422_BLAST-EXACT-MATCH;size=52	91.3
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R1320-34_Insecta_Lepidoptera_Tortricidae_Clepsis_persicana_BOLD_AAA3564_BLAST-EXACT-MATCH;size=33	92.3
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R1213-35_Insecta_Lepidoptera_Tortricidae_Pandemis_limitata_BOLD_AAA3659_BLAST-EXACT-MATCH;size=212	91.7
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R6544_Insecta_Lepidoptera_Tortricidae_Archips_NA_BOLD_AAB9404_BLAST-EXACT-MATCH;size=18	91.3
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R777-22_Insecta_Lepidoptera_Tortricidae_Archips_argyrospila_BOLD_AAA7035_BLAST-EXACT-MATCH;size=211	90.7
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R5069-2_Insecta_Lepidoptera_Tortricidae_Rhopobota_naevana_BOLD_AAA9812_BLAST-EXACT-MATCH;size=297	90.7
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R967-264_Insecta_Lepidoptera_Tortricidae_Clepsis_penetralis_BOLD_AAA5258_BLAST-EXACT-MATCH;size=37	90.4
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R3996-26_Insecta_Lepidoptera_Tortricidae_Epinotia_emarginana_BOLD_AAC9102_BLAST-EXACT-MATCH;size=22	90.4
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R2041-97_Insecta_Lepidoptera_Tortricidae_Clepsis_virescana_BOLD_AAA3056_BLAST-EXACT-MATCH;size=22	90.1
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R3481-23_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_provana_BOLD_AAB6362_BLAST-EXACT-MATCH;size=1074	90.1
R950-98_Insecta_Lepidoptera_Tortricidae_Choristoneura_rosaceana_BOLD_AAA1517_BLAST-EXACT-MATCH;size=356	R2272-2_Insecta_Lepidoptera_Tortricidae_Orthotaenia_undulana_BOLD_AAB4022_BLAST-EXACT-MATCH;size=126	89.7
R1298-19_Insecta_Odonata_Coenagrionidae_Enallagma_NA_BOLD_AAA2218_BLAST-EXACT-MATCH;size=4467	R1369-91_Insecta_Odonata_Coenagrionidae_Ischnura_NA_BOLD_AAU8124_BLAST-EXACT-MATCH;size=16	85.3
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R2103-60_Insecta_Lepidoptera_Geometridae_Dysstroma_hewlettaria_BOLD_AAC1187_BLAST-EXACT-MATCH;size=552	93.9
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R393-37_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACE5079_BLAST-EXACT-MATCH;size=232	90.7
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R1006-43_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=503	90.4
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R1406-121_Insecta_Lepidoptera_Geometridae_Xanthorhoe_defensaria_BOLD_AAA5319_BLAST-EXACT-MATCH;size=3	90.4
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R5279-7_Insecta_Lepidoptera_Geometridae_Eustroma_NA_BOLD_AAA6330_BLAST-CLOSE-MATCH;size=66	90.4
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R1972-58_Insecta_Lepidoptera_Geometridae_Eustroma_fasciata_BOLD_ABX6172_BLAST-EXACT-MATCH;size=163	90.4
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R4951-7_Insecta_Lepidoptera_Noctuidae_Aseptis_binotata_BOLD_AAA4141_BLAST-EXACT-MATCH;size=1197	90.1
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R202-313_Insecta_Lepidoptera_Geometridae_Epirrhoe_alternata_BOLD_ACE3825_BLAST-EXACT-MATCH;size=66	90.1
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R1499-160_Insecta_Lepidoptera_Geometridae_Sicya_macularia_BOLD_AAA5208_BLAST-EXACT-MATCH;size=43	89.7
R867-65_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata_BOLD_AAA2089_BLAST-EXACT-MATCH;size=334	R2008-15_Insecta_Lepidoptera_Geometridae_Xanthorhoe_macdunnoughi_BOLD_AAA4416_BLAST-EXACT-MATCH;size=402	89.4
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R4544_Insecta_Lepidoptera_Geometridae_Sericosema_juturnaria_BOLD_AAB4422_BLAST-EXACT-MATCH;size=52	91.7
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R1006-43_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638_BLAST-EXACT-MATCH;size=503	90.7
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R389-195_Insecta_Lepidoptera_Geometridae_Stenoporpia_pulmonaria_BOLD_AAB2388_BLAST-EXACT-MATCH;size=75	90.7
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R1968-22_Insecta_Lepidoptera_Geometridae_Sericosema_wilsonensis_BOLD_AAD0774_BLAST-EXACT-MATCH;size=60	90.7
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R798-22_Insecta_Lepidoptera_Geometridae_Hesperumia_sulphuraria_BOLD_AAA4627_BLAST-EXACT-MATCH;size=130	90.4
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R1214-34_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461_BLAST-EXACT-MATCH;size=82	90.4
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R544-15_Insecta_Lepidoptera_Geometridae_Eupithecia_misturata_BOLD_ACF4074_BLAST-EXACT-MATCH;size=81	90.4
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R3715-11_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=499	90.4
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R3196_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata_BOLD_AAA4550_BLAST-EXACT-MATCH;size=470	90.1
R2237-3_Insecta_Lepidoptera_Geometridae_Campaea_perlata_BOLD_AAA2078_BLAST-EXACT-MATCH;size=2456	R5095-3_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria_BOLD_AAA6013_BLAST-EXACT-MATCH;size=2319	90.1
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R4093_Insecta_Lepidoptera_Gelechiidae_Bryotropha_NA_BOLD_AAC5850_BLAST-EXACT-MATCH;size=218	92.0
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R3715-11_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACG8924_BLAST-CLOSE-MATCH;size=499	89.4
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R3007-2_Insecta_Lepidoptera_Gelechiidae_Monochroa_NA_BOLD_ACA7615_BLAST-CLOSE-MATCH;size=34	89.1
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R1236-121_Insecta_Lepidoptera_Gelechiidae_NA_NA_BOLD_AAF9975_BLAST-CLOSE-MATCH;size=1	88.8
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R1301-5_Insecta_Lepidoptera_NA_NA_NA_BOLD_ACW2965_BLAST-CLOSE-MATCH;size=30	88.8
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R300-41_Insecta_Lepidoptera_Coleophoridae_Coleophora_glaucella_BOLD_AAB6565_BLAST-EXACT-MATCH;size=88	88.1
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R5578-7_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAA4438_BLAST-CLOSE-MATCH;size=182	87.5
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R1699-148_Insecta_Lepidoptera_Gelechiidae_Chionodes_obscurusella_BOLD_AAA4439_BLAST-EXACT-MATCH;size=18	86.9
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R5402_Insecta_Lepidoptera_Gelechiidae_Chionodes_NA_BOLD_AAA4662_BLAST-CLOSE-MATCH;size=751	86.9
R2895-33_Insecta_Lepidoptera_Gelechiidae_Bryotropha_similis_BOLD_AAA2297_BLAST-EXACT-MATCH;size=53	R1162-107_Insecta_Lepidoptera_Gelechiidae_Neotelphusa_praefixa_BOLD_AAA6353_BLAST-EXACT-MATCH;size=134	86.9
R2799-4_Insecta_Hymenoptera_Apidae_Apis_NA_BOLD_AAA2326_BLAST-CLOSE-MATCH;size=2585	R2011-118_Insecta_Hymenoptera_Apidae_Apis_NA_BOLD_AAA2327_BLAST-CLOSE-MATCH;size=2	89.0
R2799-4_Insecta_Hymenoptera_Apidae_Apis_NA_BOLD_AAA2326_BLAST-CLOSE-MATCH;size=2585	R2996-3_Insecta_Hymenoptera_Apidae_Bombus_sitkensis_BOLD_ACN4468_BLAST-EXACT-MATCH;size=1241	86.9
R2799-4_Insecta_Hymenoptera_Apidae_Apis_NA_BOLD_AAA2326_BLAST-CLOSE-MATCH;size=2585	R554-100_Insecta_Hymenoptera_Apidae_Bombus_NA_BOLD_AAB1091_BLAST-EXACT-MATCH;size=27	85.6
