"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","loglike_sjSDM","loss","AUC.train","AUC.test","ll.train","ll.test","nagel.train","nagel.test","plr.train","plr.test","tjur.train","tjur.test","cor.train","cor.test","auc.lt5.train","auc.lt5.test","k"
11,1,0.8,0.25,0,0.002,2,0.2,"relu",1,0.9,4550.0634765625,73.867,0.855560620216591,0.680488419156967,-20.4962274713192,-7.20315623898653,0.353173568030776,-0.115760752033959,3.50287437640143,2.04846550106076,0.187270558682461,0.0770348021307717,0.477194190485094,0.225069083311033,0,32,1
12,0,0.2,0.5,0,0.002,2,0.1,"relu",0.2,0.1,4084.52978515625,64.814,0.888524919040408,0.658365835532725,-18.3987931544415,-8.07177950056521,0.439302970796476,-0.430391441619993,4.97248623926092,4.46771831823068,0.256223756294848,0.0747650557053607,0.553626261053653,0.188802140793003,0,48,1
13,1,0.4,0,0.5,0.001,2,0.2,"relu",0.1,0.3,4600.361328125,72.261,0.84659825953093,0.647090426307846,-20.7226243117175,-7.39736240052138,0.344556264316915,-0.126706964016533,3.48054847293478,1.78115405131792,0.194354282250967,0.0688323758967185,0.480172264820849,0.163291616887202,0,41,1
14,0.6,0,1,0.25,0.001,1,0.1,"relu",0,0.1,3785.5341796875,48.776,0.84343258153872,0.625806915483708,-21.2368441156909,-7.26377229779667,0.32886139509053,-0.0966574656970604,3.34703602950296,1.59569074462171,0.175640003889944,0.0502306327983129,0.466283927225441,0.163820880040216,0,54,1
15,0,1,0.5,0.5,0.002,2,0.1,"relu",1,0.8,4272.9580078125,66.543,0.873216601423757,0.676567136993088,-19.2477746412977,-7.82009031552554,0.4047345192508,-0.326155244502249,4.32263925252028,2.23672552952576,0.234260799510471,0.0830492483736287,0.517938695529105,0.20718533719303,0,44,1
16,0.6,0.4,0.75,0.25,0.001,2,0.2,"relu",0.2,0.7,4990.248046875,80.261,0.807369454271775,0.649847772310141,-22.4794593072633,-6.93348109132038,0.265722125454589,-0.00506716543504534,2.49190606431059,1.50501838214027,0.136211176694604,0.0550408459113734,0.399936784970568,0.179513391650667,0,44,1
17,1,0.8,0.75,0.25,0.002,1,0.1,"relu",0.5,0.3,3720.86181640625,60.033,0.911771422545174,0.679454608780651,-16.7607476478149,-8.39290680738474,0.505723016394415,-0.560376959717712,6.95196303803463,2.44085808283355,0.321467519176033,0.109801262832557,0.610883325073918,0.212269508707116,0,34,1
18,0.8,1,0,0.5,0.001,2,0.1,"relu",0.7,0.7,4191.1328125,66.306,0.883028372760839,0.651698137569721,-18.8885879103146,-7.71249756777703,0.421839646569224,-0.223679525278107,4.78464443831185,1.81777054688979,0.254341886960166,0.0747330962908759,0.54974628348571,0.163203865400541,0,48,1
19,0.4,0,1,0.5,0.002,2,0.2,"relu",0.2,0.5,4560.5732421875,75.53,0.850466775500487,0.677144092350693,-20.5431880405406,-7.16236520014471,0.349296025192752,-0.0796625890542987,3.41758864660713,1.78468889018473,0.192638887041455,0.0775383120585782,0.4725612699561,0.214133674181597,0,39,1
20,0.2,0.2,0.5,0.5,0.002,1,0.2,"relu",0.6,0.6,4175.400390625,69.305,0.88671640701197,0.651669456060177,-18.8082491032175,-7.75177905908194,0.424074111768441,-0.250387052781265,4.42657997344754,1.6732393456158,0.23852255721732,0.0699035807854512,0.545376241660297,0.175925607018499,0,52,1
21,0.6,1,0.75,0,0.002,2,0.1,"relu",0.5,0.8,4188.43994140625,67.558,0.880831652145742,0.662283276991635,-18.8672655650891,-7.65839551819058,0.421651277564438,-0.225437868977019,4.56943405303518,2.03754189224383,0.249394548560165,0.0819963220417609,0.53523743059416,0.199239463943541,0,47,1
22,0,0.8,0,0.5,0.002,1,0.1,"relu",0.8,0,3202.74072265625,103.907,0.937924318590802,0.648461729198323,-14.4267474126972,-9.84171852957648,0.596380214232076,-1.3160525493476,10.0273380250217,2.71761780213272,0.407011393427623,0.0967934482707699,0.696805931316504,0.174334616705763,0,52,1
23,0,1,1,0.25,0.002,1,0.2,"relu",0.1,0.5,4181.45166015625,68.955,0.884630217430794,0.681684331525575,-18.838280680903,-7.53532204049149,0.423934267023736,-0.252819340021171,4.61711818691049,1.88990944433788,0.237415121447032,0.0843756973361935,0.543102670362577,0.209539004672571,0,31,1
24,0.6,0.2,1,0.25,0.001,1,0.1,"relu",0.2,0.2,4100.30712890625,64.972,0.886579724003644,0.679562779030495,-18.4697277297755,-7.55678110275099,0.435521441758318,-0.206653908294973,4.83863866076517,1.81376049992582,0.259389616848432,0.0752450858527968,0.553505758597982,0.196648504645976,0,35,1
25,0.2,0.6,0.75,0.75,0.002,2,0.1,"relu",0.3,1,3708.744140625,61.885,0.892790216161945,0.665339226790133,-18.3533961932672,-7.79288567899684,0.442851740571293,-0.316351106186275,4.82711159657911,6.10295376029633,0.264036355033364,0.0884518207481882,0.560359891978206,0.207526255286182,0,42,1
26,0.4,0.4,1,1,0.001,1,0.1,"relu",0.3,0.1,4390.583984375,69.167,0.861522283408868,0.638536329499268,-19.7774049712779,-7.86515005578981,0.381047111209884,-0.26116751137841,3.95101072540296,1.58409918704262,0.217787306945874,0.0577048704543452,0.503097885357369,0.136801674152935,0,45,1
27,0.8,0.4,0,0.25,0.002,2,0.1,"relu",1,0.6,3767.625,89.554,0.912020008619906,0.627830007788292,-16.9738125400869,-8.92200144307887,0.498259577508396,-0.712990880028881,6.18309652793684,4.83290786634604,0.309877481754589,0.0709438283341896,0.611698174497622,0.148220924090301,0,54,1
28,0.6,0,1,0.75,0.002,2,0.2,"relu",0.8,0.5,4639.2158203125,74.524,0.848241846475101,0.679523163539182,-20.897406947297,-7.07592625468481,0.33703226633728,-0.0770059004085139,3.07990596025442,1.76904320751682,0.188840559747148,0.0795511677564302,0.462270876421399,0.21385107807613,0,39,1
29,0.6,1,1,0.75,0.001,1,0.2,"relu",0.8,0.7,4523.0341796875,73.256,0.8550184707619,0.669265980845625,-20.3740746053296,-7.17934416202481,0.355564079167147,-0.105046394988436,3.47499483019591,2.02065607299962,0.195718495483937,0.0803738096636767,0.48241649256981,0.215523905587056,0,43,1
30,1,1,1,0.75,0.001,2,0.2,"relu",1,0,5252.166015625,79.261,0.773493713850192,0.628127624362646,-23.6583810513519,-6.98082682664094,0.21400048172638,-0.0265686260980612,2.19445176903823,1.41324135034994,0.108199115420839,0.0445628167387593,0.345573824027895,0.152941588872723,2,55,1
31,1,0.2,1,0.75,0.001,2,0.1,"relu",0.9,0.5,4493.8798828125,71.356,0.852404342099702,0.672439446707866,-20.2426420597531,-7.27994127338336,0.360742829677691,-0.115191546433883,3.82001155791615,2.03192197813709,0.207964200187107,0.0806715013661034,0.480711878249669,0.206786075011392,0,40,1
32,0.8,0.6,1,0.25,0.002,1,0.1,"relu",0.6,0.6,3995.57104492188,62.587,0.890387299345295,0.675246321675379,-17.9980330953221,-7.86388603804672,0.454700670684232,-0.321687747977929,5.31131017541162,1.98428954253234,0.284252219827264,0.0862201484156239,0.562659461773229,0.199667084406739,0,45,1
33,0.2,0,0.75,0.25,0.002,1,0.2,"relu",0.4,0.6,4175.20458984375,77.941,0.884757120313749,0.679665957488298,-18.8123340911047,-7.50855475607898,0.422569920937175,-0.212928957914848,4.4358382540601,1.9555889261646,0.242628393065412,0.0827247724441402,0.542298511635005,0.208900835429581,0,41,1
34,1,0.4,0.75,0.75,0.001,1,0.2,"relu",0,0.2,4221.7431640625,54.919,0.813313225526439,0.610403223191647,-23.0315725758842,-7.17277106167261,0.248344143120028,-0.0459966014316573,2.20804575985033,1.33850789136152,0.114509468845639,0.0349374485996631,0.401886018404654,0.128643770042423,0,55,1
35,0,0.6,1,1,0.001,1,0.2,"relu",0.1,1,4064.86083984375,64.696,0.858865942279481,0.684224501831949,-20.4551640716821,-7.00663904729408,0.354766436007257,-0.0267010425497849,3.53258109004923,1.68419283930808,0.181555813137237,0.0638150946260759,0.4924819089915,0.203836987610058,0,38,1
36,0.6,0.2,0.25,0.75,0.002,2,0.2,"relu",0,0.5,4124.9755859375,55.675,0.823303680966787,0.614721650719497,-22.4167687895908,-7.23823139904269,0.273496157428869,-0.0818839629702667,2.40357691887284,1.3948223836927,0.147577500449224,0.0463827233116837,0.420586075609961,0.135203564837259,0,57,1
37,0.2,0.2,0.25,0.75,0.001,2,0.1,"relu",0.2,0.3,4451.12646484375,72.003,0.861438172813039,0.657476974727297,-20.0505846678802,-7.39434289897936,0.370267778245731,-0.156086784142972,3.89518215213508,1.75876073891746,0.202650858649419,0.0724397143168566,0.499472106758507,0.17759760739367,0,41,1
38,1,0.4,0.5,0.5,0.001,2,0.2,"relu",0,0.5,4374.5869140625,55.29,0.768586356770787,0.637053768900422,-23.8238747653985,-6.96805179236661,0.212758628061423,-0.00263861794698282,2.1814508831673,1.48772297816354,0.10719041236914,0.0429800774189062,0.338352180421812,0.16332942430046,2,55,1
39,0.6,0.6,0.75,0.75,0.001,2,0.1,"relu",0.2,0.7,4495.53515625,70.158,0.853469186804118,0.667293442502642,-20.2504106512324,-7.24330825879268,0.361465913874271,-0.1193814871493,3.58743197968484,1.78342058143704,0.209068488961269,0.0763009014602406,0.483923592040346,0.201853562833896,0,39,1
40,1,0.6,0.75,1,0.002,1,0.1,"relu",0.5,0.1,3808.67700195312,63.273,0.908779586888563,0.661480784449132,-17.1561661735575,-8.50977916722306,0.492699117437539,-0.641018092099367,6.18905726009937,2.08016071897559,0.303263342750434,0.086227517402009,0.606313460988975,0.188563330737319,0,41,1
41,0.4,0,1,0,0.001,2,0.2,"relu",0.3,0.6,5097.8134765625,79.644,0.791120050371352,0.636860148861907,-22.9633943788864,-7.01429772794532,0.242854242180227,-0.0332198094751207,2.29464211232406,1.45664645205482,0.119172858298946,0.0522431375129266,0.375510023810059,0.162412345687754,1,43,1
42,0.4,0,0,1,0.001,1,0.1,"relu",0.1,0,3880.951171875,62.839,0.900927625676248,0.633976721628979,-17.4820367096399,-8.66604369292777,0.47935350533455,-0.60765825793274,6.43966425701248,2.02449444462262,0.301584715121156,0.0763635523295848,0.599693451276983,0.147989584887955,0,51,1
43,1,0.6,0,1,0.002,2,0.2,"relu",0.7,0.8,4148.638671875,68.786,0.886497520461893,0.648146307260736,-18.6880077369884,-7.92100508870445,0.430090177302058,-0.284336958108172,4.65141948044066,1.89184503305104,0.261250567214642,0.0743545804796564,0.556384847117135,0.17107037078293,0,43,1
44,0,0.4,0.75,0.5,0.001,1,0.2,"relu",0.5,0.8,4574.072265625,73.101,0.851755970527325,0.671779040199767,-20.6039408318282,-7.3152948608115,0.348450129554897,-0.169131332456049,3.39357871073895,1.75605423678003,0.186674739170805,0.0674745715459196,0.476083825216372,0.201750897909589,0,39,1
45,0.2,0.8,0.25,0,0.002,2,0.1,"relu",0.2,0.7,4016.32543945312,66.352,0.892219554567504,0.645419192600256,-18.092057375519,-8.40839721799456,0.450079043690062,-0.678000987502856,5.00092153823907,1.95530288414931,0.27810173046803,0.076716369551775,0.563149328226654,0.158115916047405,0,45,1
46,0.6,1,0,0.25,0.001,2,0.2,"relu",0,0.9,4016.60083007812,49.961,0.827547084198303,0.623059173579697,-22.2195428691608,-7.29879300984819,0.286626538993284,-0.0939775486852504,2.47949820688714,1.49903492453502,0.154842330519393,0.0565323426483208,0.440158897744736,0.147315169056159,0,47,1
47,1,0.4,0.25,0.5,0.002,1,0.2,"relu",0.4,0.7,4214.130859375,73.646,0.879887977308854,0.683951681428905,-18.9821725245824,-7.34379364974151,0.416044254364982,-0.169646855135416,4.6012387632923,1.91064979169411,0.236581885658887,0.0806371830344643,0.534428835950426,0.203189750542484,0,38,1
48,0.2,0.6,0.75,0,0.002,2,0.1,"relu",0.9,0.6,4306.400390625,69.381,0.869587762847163,0.667045739451785,-19.3982013333576,-7.79865144225279,0.40030973610433,-0.326577566396297,4.25878629100266,2.27035988738279,0.236042162841318,0.0851956807283254,0.511084473974972,0.195805805727859,0,41,1
49,0.8,0.6,0.75,0.5,0.002,1,0.2,"relu",0,0.6,3964.7138671875,50.04,0.851352618874302,0.644158422785998,-21.0262428932253,-7.23450414059075,0.337094550297901,-0.0844606324403504,3.1028868671464,1.6724624862347,0.17957007068583,0.0654286579024229,0.466147677089671,0.183249279037839,0,43,1
50,1,1,0,0,0.001,2,0.2,"relu",0.5,0.5,4593.69580078125,72.127,0.847212258430661,0.635747100964842,-20.692447977418,-7.50821584224081,0.345878068195397,-0.164349402519222,3.4495218626001,1.58819456281463,0.199604900967055,0.0633371020584623,0.476440546836501,0.153402754156006,0,51,1
51,0,0,0.25,0,0.001,2,0.1,"relu",0.1,0.4,4652.70654296875,71.132,0.837327377123735,0.666286902237709,-20.9592986050524,-7.31256134978002,0.331474047926615,-0.154589186032604,3.4451636221168,1.7975410066842,0.184291500310183,0.0715952715284432,0.453999983117453,0.193754789061571,0,43,1
52,1,0.2,0.5,0,0.001,2,0.2,"relu",0.4,0.9,4947.3427734375,78.364,0.811294362824162,0.665355082201859,-22.3495826949587,-6.98377056775418,0.273213578398443,-0.0163536387541741,2.54811157810675,1.59493287188515,0.135657845902705,0.0564005776369374,0.40513852444798,0.197391454127504,0,39,1
53,0,0,0.75,0.75,0.002,2,0.2,"relu",0.8,0.4,4531.2568359375,71.712,0.855200761546105,0.662392700259109,-20.4110851078804,-7.38683515760221,0.357144661601997,-0.134658612399754,3.4474012557247,1.75470775236811,0.185014441436067,0.0598528102997772,0.483291737336495,0.181716349690003,0,50,1
54,1,0.4,0,1,0.001,2,0.1,"relu",0.3,0.7,4325.50927734375,65.718,0.869010648288403,0.632703070240206,-19.4843028206088,-7.92622824541995,0.397083712709842,-0.329510704231737,4.36148855375797,1.77819791940147,0.238554053811532,0.0687528289654344,0.526060608960143,0.147965238451042,0,51,1
55,1,1,0.75,0.75,0.001,2,0.2,"relu",0.7,0.8,4989.0390625,77.474,0.802612798235446,0.651171831348599,-22.4733328964658,-7.03711345466033,0.26727269975159,-0.028395689699651,2.67187102956279,1.602012108158,0.137987667175808,0.0529252369186004,0.395233284300301,0.183287079822718,2,44,1
56,0.6,0,0.75,0.5,0.002,2,0.1,"relu",0.9,0,4153.96728515625,66.9,0.883582308978755,0.664819885785671,-18.7116045487731,-7.81038632578687,0.426530382461685,-0.2935052130681,4.73475322381494,2.01512407757837,0.253490121106087,0.0762697520021708,0.538305364308524,0.186764369521892,0,42,1
57,0.4,1,0,0.75,0.002,2,0.1,"relu",0.7,0.4,3597.974609375,59.947,0.922188091885123,0.654447199074848,-16.2071250365571,-8.90298382412576,0.528255654927392,-0.800937532905627,6.90668425345945,2.68996042440842,0.343680385849569,0.0925495116278546,0.64115557702331,0.183238680545544,0,44,1
58,0.6,1,0,0.5,0.001,1,0.2,"relu",0.9,0.8,4267.1416015625,66.502,0.878656087011461,0.66504492686348,-19.2218087923282,-7.40666455160286,0.407854794772484,-0.12478239959371,4.15966739691293,3.28485797149351,0.249574772423494,0.0824171288968794,0.538749479090041,0.196445858496226,0,45,1
59,0,0.6,0.75,0,0.002,2,0.2,"relu",0.5,0.7,4478.3701171875,71.107,0.859878977255454,0.676235333720108,-20.1729008953365,-7.09536047420976,0.365416884348228,-0.085593216915671,3.5189188722665,2.02559749699235,0.198765977568658,0.081980257545716,0.489435050335915,0.223395735405506,0,39,1
60,1,0.8,0.25,1,0.002,2,0.2,"relu",0.9,0.2,4438.9912109375,71.88,0.866087580736956,0.684481404991655,-19.9954470818114,-7.19183674462787,0.372917189179192,-0.132352639264382,3.73270773638105,1.91069669219272,0.211375015459288,0.0840720231601742,0.504281719135743,0.217715629830797,0,43,1
61,0.8,0.2,0.5,0.5,0.002,2,0.1,"relu",0.3,0.5,4099.4189453125,69.291,0.886505516028368,0.652753362008289,-18.4912477155579,-7.95185638303712,0.436625416463348,-0.356661357749086,5.13638884171551,1.94128506764958,0.26241976233705,0.0795059167388187,0.553223823414671,0.178079721586408,0,46,1
62,0.4,0.6,0,0.5,0.001,2,0.2,"relu",0.7,0.8,4599.29296875,74.317,0.847932347228888,0.653866335089102,-20.7221883017651,-7.3227702176036,0.346474301890052,-0.109517510928564,3.51931197813713,1.88447209552964,0.203567441870155,0.0690862889280398,0.481807492938331,0.177017313773274,0,45,1
63,0.8,0,0.75,0.5,0.001,1,0.2,"relu",0.9,0.2,4668.615234375,85.919,0.840562126575813,0.685701878308087,-21.0303670141561,-6.83663222585095,0.32737024579032,-0.00186931928730226,3.22058240877086,1.94642960829303,0.175685186145338,0.0739126206100489,0.457401383447679,0.232693078749815,1,35,1
64,0.2,0.2,0.25,0.75,0.002,1,0.2,"relu",0.8,0.4,4141.6484375,68.739,0.885618620671959,0.672115953237215,-18.6561657303472,-7.69073476185314,0.428419660998803,-0.214027205802366,5.10637958169563,1.87431039942774,0.247372281491954,0.0713937184093529,0.547358263561909,0.198139383458624,0,35,1
65,0.8,0.8,0.25,0.5,0.001,2,0.2,"relu",0.8,0.7,4967.11328125,77.439,0.812516854197083,0.649044447388179,-22.3743730480452,-7.03898209942112,0.267165852572276,-0.0328999737073543,2.37707503531667,1.46331944606563,0.137171164530093,0.057893358211859,0.402878969091101,0.16723303930524,0,45,1
66,0.6,0.4,1,0.5,0.001,2,0.1,"relu",0.2,0.8,4536.87890625,69.786,0.848153775217924,0.671260312564903,-20.4932916893529,-7.13112826452817,0.352584938413021,-0.110584935142582,3.74652200609847,1.89593036429374,0.202481748108398,0.0852061764914371,0.473686654058149,0.208626069710056,0,39,1
67,0.6,0.6,0.5,0.5,0.002,2,0.1,"relu",0.5,0,4419.54931640625,71.259,0.86024458062323,0.661776972724685,-19.9078652113866,-7.79431065640496,0.377274153951853,-0.255275590528144,3.97430134327243,3.12583726120648,0.218657928096539,0.0703652527243868,0.493137797698774,0.189072204114758,0,46,1
68,0.6,0.6,0.25,0.25,0.002,2,0.2,"relu",0.2,1,4183.29931640625,70.566,0.848564897797251,0.659575005915865,-20.6663205319142,-7.29029749281094,0.3464319231052,-0.0977728307209755,3.43775584433835,2.21374549412719,0.184967024120386,0.0626335189685373,0.46627351320004,0.197940116608048,0,43,1
69,0.8,1,1,0.75,0.001,2,0.1,"relu",0.6,0.5,4632.7734375,72.021,0.840420914072703,0.66646370110051,-20.8682204842791,-7.13393746344493,0.335713250392135,-0.0742809627087343,3.4210777005776,1.83848951556686,0.190967830518803,0.0733900531865087,0.455425892355076,0.202246646276233,0,38,1
70,0.2,0,0.75,1,0.002,1,0.2,"relu",0.1,0.4,4160.6572265625,68.142,0.890460303647552,0.670532371142022,-18.7417846991968,-7.39584872816175,0.426469915461069,-0.172421244342975,4.58634937339328,1.98455685203863,0.249404098844728,0.0819657769350623,0.550528622974935,0.202629981081148,0,45,1
71,0.4,0.2,0,1,0.001,2,0.1,"relu",0.3,0.2,4537.33056640625,68.071,0.850462333316762,0.636262689202628,-20.4384090297232,-7.56806367038898,0.359952979564539,-0.173270151078202,3.94616729842606,2.58910725270977,0.217652402891744,0.0673504822160164,0.492413196066025,0.168821762326979,0,44,1
72,0,0.6,0.75,0.25,0.002,1,0.2,"relu",0.7,1,3815.36181640625,67.019,0.895048725349869,0.670000053788923,-18.2843826321433,-8.04502155926391,0.447725712740006,-0.366031223410419,4.74462171769969,2.13344288018894,0.246004272503885,0.0750435178847769,0.560822652047628,0.205481331036312,0,42,1
73,1,0.4,0.25,0,0.002,1,0.2,"relu",0.1,0.5,4210.318359375,70.726,0.882507388603755,0.680726337961991,-18.9657590487963,-7.26951857509998,0.416310627798677,-0.159163713510142,4.4194172297975,2.21151429791427,0.237977641053034,0.0845731170558272,0.531251586105727,0.224449356473414,0,38,1
74,0.4,1,1,0,0.001,1,0.1,"relu",1,0.2,4170.48486328125,65.682,0.88089604040769,0.654951917109027,-18.7859660585086,-7.64963490698826,0.422066639760979,-0.276673842217513,4.82018641545469,2.01106038312056,0.250151134507796,0.0811794890216881,0.537480757997313,0.189582940091984,0,44,1
75,1,0.6,0.25,0.75,0.002,2,0.1,"relu",0.5,0.9,3898.37866210938,65.126,0.902753845853957,0.656326825309235,-17.5615924642052,-8.02676400402867,0.471677254746279,-0.378536364486692,5.43675231522584,1.82076035177358,0.280899625861025,0.0777344002054503,0.589512431006711,0.17583184441999,0,40,1
76,0,1,0.25,0.25,0.002,1,0.2,"relu",0,0.5,3785.72827148438,49.908,0.856827643810681,0.649484589631153,-20.6364082516366,-7.41212420083531,0.348811026742501,-0.14607501096264,3.13050349577895,1.52678276255576,0.188622087107803,0.062991706238441,0.479676676029378,0.177545624534408,0,48,1
77,1,0.8,1,0.25,0.002,2,0.1,"relu",0.3,0.1,3999.1396484375,65.895,0.893935671285928,0.647758088938892,-18.0142331649144,-8.3975555561676,0.455764226434005,-0.60837094402243,5.15431750894013,2.0777795377546,0.275882114892693,0.0761291460726857,0.569878171168275,0.169037365346082,0,52,1
78,0.8,1,0.25,1,0.001,2,0.2,"relu",1,0.2,4748.14453125,75.972,0.839068827618428,0.650427479014204,-21.3880600173962,-7.13754083945193,0.316540633946784,-0.0661297856938005,3.08479123161988,1.77211968504332,0.159951854379293,0.0602172761793026,0.460250074884571,0.185161888957904,1,45,1
79,1,0,0.75,0,0.001,1,0.1,"relu",0.3,0.1,4152.51806640625,66.389,0.884742769022072,0.661707786470735,-18.7051127177636,-7.93708604892448,0.429987086263095,-0.358434216426378,4.95202231230354,1.92284999863101,0.251859278773885,0.0801340707931099,0.545509271399331,0.189298108044698,0,46,1
80,0,0.8,0,1,0.001,2,0.2,"relu",0.6,0.3,4729.302734375,72.326,0.835853499919881,0.631675608607922,-21.3032128883471,-7.45574754019227,0.323302403152795,-0.132245665369777,3.36738757260828,1.82593901264983,0.185006286908547,0.0584048846107464,0.457381193237853,0.158567273228132,0,51,1
81,0.6,0.8,0.75,1,0.002,2,0.2,"relu",1,0.6,4532.572265625,74.058,0.861427917360992,0.670138199122899,-20.4169615446253,-7.35553442899771,0.355880454783362,-0.164675343378791,3.58145407554247,1.84248159034358,0.184763967040647,0.0744780419937748,0.496384556204341,0.199791590740287,0,41,1
82,0.2,1,0.5,0.75,0.002,2,0.2,"relu",0.8,0,4579.990234375,72.429,0.849077122797761,0.674412588710593,-20.630598351552,-7.15863757929754,0.345684517960281,-0.0898455847492829,3.35529514258939,1.95369638765107,0.191331282573843,0.0745981466394184,0.469628844541965,0.19928361615149,0,41,1
83,0,0.8,0.5,0.5,0.001,1,0.1,"relu",0.9,0.8,4191.802734375,64.259,0.880399099080206,0.680786769214552,-18.8821978941204,-7.41709316003899,0.418811154714541,-0.16709135260536,4.38529212063373,1.82692571465608,0.251035479468256,0.0804084621406225,0.533889818243662,0.195795693227448,0,44,1
84,0.4,1,0.25,0.25,0.002,1,0.1,"relu",0.4,0.7,3625.93359375,61.563,0.915305197303628,0.665826773418314,-16.3332057555029,-8.44537840492488,0.523634713738122,-0.514528599673502,7.40741039372258,2.3832452460622,0.333245468349218,0.0855829038727382,0.625623532929879,0.192537486856562,0,46,1
85,0,0.8,1,1,0.002,1,0.2,"relu",0,0,3735.12768554688,49.349,0.85678634663242,0.652053063644468,-20.5084656542375,-7.36392925414517,0.355400104142333,-0.147293547205857,3.32401781330624,1.67908609139162,0.191724266230001,0.0637560677468181,0.484252415028993,0.170844292263796,0,45,1
86,0.2,0.8,0,0.75,0.001,2,0.1,"relu",0.5,0.4,4247.54248046875,63.994,0.878167415650967,0.638651366069543,-19.1330213371007,-8.02691730481446,0.409286055878571,-0.34363048727148,4.19174390111293,1.85065582678921,0.252761866502079,0.0753153322590393,0.538683825520953,0.165334539522196,0,47,1
87,0.4,0.8,1,1,0.001,1,0.2,"relu",0,0,4100.72412109375,51.919,0.83366073341615,0.663436703885926,-21.562552583152,-7.14604271513105,0.309434184380362,-0.0653471295836671,2.91725503195159,1.60016071344763,0.162208081829214,0.0651778645201226,0.43951919067441,0.188620274523238,1,34,1
88,0.2,0.6,0.25,0.75,0.001,1,0.2,"relu",0.2,0.8,4631.26123046875,74.348,0.848465322920784,0.681295604592916,-20.8925219903048,-7.01205048672443,0.335039212902689,-0.0711233349332059,3.17164504470494,1.98419376525324,0.183164167686992,0.0792186172532243,0.471583970062762,0.227565297340398,0,38,1
