"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","loglike_sjSDM","loss","AUC.train","AUC.test","ll.train","ll.test","nagel.train","nagel.test","plr.train","plr.test","tjur.train","tjur.test","cor.train","cor.test","auc.lt5.train","auc.lt5.test","k"
11,1,0.8,0.75,0.75,0.001,1,0.1,"relu",0.3,0.6,1288.75659179688,18.911,0.872275579806494,0.542841345390898,-28.0154619828167,-13.7040493838123,0.485534530842947,-0.556939341941076,2.98137950592329,1.41820971159306,0.333089247216466,0.0413257784998735,0.620816236887049,0.085205233413375,0,16,1
12,1,0.2,0.75,0.75,0.001,2,0.1,"relu",0.2,0.5,1374.62670898438,20.203,0.847007041646215,0.546154698999967,-29.8834466085308,-12.9554264829098,0.435280753491265,-0.321344834983014,2.56429580694042,1.23288351669841,0.299962076103025,0.0369740360226963,0.576850360418741,0.077801774961744,0,18,1
13,0,0.4,0.5,0.5,0.002,1,0.1,"relu",0.7,0.7,1162.15148925781,18.114,0.902268191505173,0.557983019593207,-25.2639817223656,-15.2576090206442,0.560387425476401,-0.971249969646672,3.52004674102156,1.36620137201307,0.396215432489102,0.0539703392692768,0.678825021729326,0.0958481238960195,0,14,1
14,0.2,1,0.25,0.25,0.001,2,0.2,"relu",0,0.8,1392.2880859375,18.517,0.793720954910271,0.52213492269705,-34.7917124943693,-12.278856864254,0.300845823849882,-0.14242847504838,1.81477404987988,1.06918324571182,0.181636070023745,0.0104566756519252,0.476781940032285,0.0330541205885988,0,20,1
15,0.4,0,1,0.5,0.001,1,0.2,"relu",1,0.2,1358.17932128906,20.573,0.86358878249451,0.588458879379596,-29.5256469284377,-12.0455344938178,0.450650531683516,-0.0977775758193563,2.60810921035514,1.3333459641868,0.298197078673506,0.0565890676098441,0.601264233356644,0.144083255727981,0,12,1
16,0.8,0.8,0.5,0.75,0.002,2,0.1,"relu",0.6,0.5,1263.22839355469,19.408,0.877546951638152,0.561482822003389,-27.4614905512154,-14.3537816301991,0.50172634316135,-1.1078985383116,3.0534666828959,1.31855883491886,0.349846204889548,0.0444643862433496,0.62961377831222,0.0888668581572279,0,15,1
17,0.4,0.4,0.5,0.5,0.001,2,0.2,"relu",1,0.5,1462.15380859375,22.419,0.835044276789496,0.57635781500871,-31.7851816933361,-12.5014342923925,0.38763554760006,-0.192525489091307,2.18002906554892,1.21796269966354,0.250465420428191,0.0407481832275886,0.549150279964354,0.100081701618931,0,15,1
18,0.6,1,1,0,0.002,2,0.2,"relu",0.9,0,1359.91198730469,20.976,0.860408643094995,0.593467574171432,-29.563278583919,-12.8903705479858,0.446702555383998,-0.348560031334849,2.5136641430968,1.38487910102268,0.29778801869342,0.0491728625455533,0.590050476505192,0.123525602482299,0,15,1
19,0.2,1,1,0.25,0.001,2,0.1,"relu",0.5,0.5,1348.60729980469,20.612,0.858656152123732,0.590535122320608,-29.3172703960539,-12.5522067257011,0.453383567387003,-0.238247118391831,2.82345801494638,1.48845437462273,0.30867362923313,0.0573651201655164,0.592742202550775,0.112835823419831,0,15,1
20,0.8,0.4,0,0.5,0.001,1,0.2,"relu",0.5,0.7,1287.75610351562,19.443,0.882368287742776,0.579756008472441,-27.994665344879,-13.2782939041914,0.492216917422365,-0.39083908678312,2.72352492580762,1.25619871081685,0.33546160186356,0.0561534558167143,0.637632276457626,0.104942946734782,0,17,1
21,0.8,0,0.5,0,0.002,2,0.2,"relu",0.2,0.6,1405.11254882812,21.475,0.844178761401994,0.599064824656257,-30.5467411013605,-12.20064481369,0.41978488883022,-0.182653162630339,2.44365883940664,2.11685200903085,0.281095288858444,0.0606026679898535,0.565991822564138,0.137470056050445,0,13,1
22,1,0.6,0.25,0.5,0.001,2,0.1,"relu",0.4,0.6,1382.92810058594,20.627,0.851693276196053,0.502102091216541,-30.062949327415,-13.4190934156293,0.434442386551215,-0.386621929710052,2.52595117467977,1.06257773467107,0.292085408958828,-0.00176307200135397,0.582523111091723,-0.00667640992694791,0,22,1
23,0.8,0.8,1,1,0.002,1,0.1,"relu",0.3,1,1210.62219238281,18.933,0.874253367999458,0.58594926660517,-27.4754839927457,-12.7975182763387,0.500326719595566,-0.293189077260757,3.02512429552416,1.40072840825073,0.349923697307444,0.0749870714340658,0.625116649352376,0.150271624564925,0,18,1
24,0,0.6,0,0.75,0.001,2,0.1,"relu",0,0,1190.86218261719,16.387,0.842592547282545,0.582435264484497,-31.1343240440512,-13.0801298607455,0.409116905338178,-0.330557623633792,2.328457311686,1.24565093218877,0.274888932969258,0.0597235988619838,0.563911853798234,0.137230026506675,0,16,1
25,1,0.4,0.25,1,0.001,1,0.1,"relu",0.8,0.8,1226.98828125,19.296,0.888160464046936,0.584333185404157,-26.6738918662814,-13.8946738993085,0.521170483894232,-0.499730957057381,3.22323674495752,1.49934032785879,0.363381053335758,0.0669076177473036,0.650431865991804,0.11391818033447,0,14,1
26,1,0.4,0.25,0,0.001,1,0.2,"relu",0,0.1,1268.47534179688,17.748,0.839653547241082,0.568666987968459,-31.7569851176606,-12.5025139103075,0.389957505614842,-0.220945180533488,2.1519954043179,1.18338758392664,0.246581940158432,0.0427408533969944,0.552483035241807,0.0979473894511519,0,12,1
27,0.6,0.2,0.25,1,0.002,2,0.1,"relu",0.5,0.9,1197.49768066406,19.163,0.894007520431135,0.596251421627061,-26.0320538090526,-13.5270801250659,0.536093156769519,-0.46221770308801,3.35903119407879,1.45435330283272,0.377072076757963,0.0728547455670534,0.65875738577779,0.144404348636389,0,16,1
28,0.2,1,1,0.75,0.002,2,0.1,"relu",0.8,0.4,1272.69165039062,19.132,0.877133785349163,0.57781168521258,-27.6672099871841,-13.2038003827981,0.497625401449069,-0.382580980720431,2.94613179839096,1.28358589589225,0.344661273339847,0.063035549449734,0.623415102975692,0.133667228509214,0,15,1
29,0,0.2,0,0.25,0.002,1,0.1,"relu",1,0.6,1005.44763183594,15.686,0.927162847567481,0.594761212903796,-21.8575045895034,-17.4551084634424,0.635354314191277,-2.39710788430111,4.56122494262742,1.9463807107602,0.474873688098599,0.0910758800328713,0.731478957924696,0.13320472775839,0,14,1
30,0.8,0.8,1,0,0.002,2,0.1,"relu",0.8,0.7,1241.39282226562,19.31,0.881587495112553,0.57745986598022,-26.9867752580795,-12.8760187237346,0.510440219040214,-0.438353762527818,3.26165279302202,1.73558310045492,0.359454879898932,0.0590413545826854,0.639088982654902,0.11354994512205,0,15,1
31,0.8,0.8,0.25,0.5,0.001,2,0.1,"relu",0.8,0.4,1348.57067871094,20.167,0.859898883398391,0.604097879087223,-29.3168820750354,-12.5289459192552,0.455057972132902,-0.223595310192999,2.66983920157064,1.38894312222503,0.309406670004692,0.0714625741364536,0.599303947499266,0.166635171198942,0,12,1
32,0.8,0,0.5,1,0.002,2,0.1,"relu",0,0.6,1133.37158203125,15.804,0.857451604086932,0.564943576540444,-29.3024872772029,-13.1589893695802,0.454685703354023,-0.380924692477386,2.65034105862187,1.28417063839217,0.303105579749532,0.0387352369693568,0.594807977972089,0.111975847569886,0,13,1
33,1,1,0,0.75,0.001,2,0.2,"relu",0.3,0.7,1386.10485839844,20.935,0.852037200362655,0.584686764444863,-30.133570528507,-13.23769757161,0.433280591966029,-0.34877858776274,2.42053942971257,1.18430871852703,0.295327364829777,0.0445538262201478,0.582078820604899,0.0990638577498919,0,14,1
34,1,0,0,1,0.002,2,0.2,"relu",0.5,0.8,1263.95043945312,20.213,0.882497648830298,0.614298905406109,-27.4770509634829,-13.2481031857479,0.504495740063354,-0.395601975290188,2.98623554088433,1.31874253564801,0.351032690848614,0.0714005194824114,0.639452231913581,0.145164727519408,0,12,1
35,0.8,0,0.5,0.5,0.001,1,0.2,"relu",0.2,0.3,1343.57373046875,21.105,0.863503464125094,0.602065687442392,-29.2086891388275,-12.2552646472877,0.456077219628976,-0.170685291458001,2.64568812854768,1.2432156744191,0.304215030175495,0.0569918203763685,0.603966429629633,0.141322229457896,0,10,1
36,0.6,0.2,0.5,0.25,0.002,2,0.1,"relu",0.3,0.8,1276.1201171875,20.062,0.873536220053759,0.559484110976012,-27.7421941265939,-13.5385645813054,0.493228578410768,-0.447699822552969,2.95681280004375,1.19797196773519,0.343190791901535,0.0339607404478225,0.625692992762671,0.0687622466526959,0,16,1
37,0.8,0.8,1,0.25,0.002,1,0.1,"relu",0.9,0.6,1145.95532226562,18.601,0.900188729464581,0.552750798288416,-24.912160744665,-14.4391379971322,0.560053320688507,-0.684548034657565,3.62821281507391,1.70356088941437,0.403393396776183,0.0558232738674754,0.670833407543484,0.092987948564719,0,20,1
38,0.6,0,0,0.5,0.002,2,0.1,"relu",0.3,0.9,1159.1845703125,17.795,0.898168892647273,0.586733684541123,-25.2377251825447,-14.5419936100194,0.556478387056832,-0.726242400438286,3.60099317312351,2.5398042236709,0.403253688879529,0.0760024025024115,0.671688246387275,0.130144574258492,0,12,1
39,0.2,0.2,0.5,0.75,0.001,2,0.1,"relu",0.6,0,1335.38464355469,19.623,0.861907139630143,0.589286139920198,-29.0299914011277,-12.7556373106331,0.460409713354732,-0.284361144349216,2.66533682036906,1.26946433435461,0.316910972459061,0.0499324895572044,0.598526556370651,0.113678490005336,0,14,1
40,0.2,0,0.25,0.75,0.001,2,0.2,"relu",0,0,1404.48779296875,19.132,0.777113303718336,0.544819141283868,-35.4783488593984,-11.919822971269,0.279093335638633,-0.118617094845501,1.68933961239035,1.1534845113593,0.172112922743604,0.0308001162734834,0.448596214031475,0.0796340630795329,0,15,1
41,0.8,0.2,0.75,0.25,0.002,2,0.1,"relu",0.1,0.4,1252.40014648438,19.982,0.880646390610548,0.557942443556254,-27.2246688120373,-13.7405102364311,0.508679313667336,-0.505492138243098,3.17428654697386,1.27348208415619,0.353818877592087,0.0450423339302944,0.633022215826594,0.0920196661334125,0,17,1
42,0.4,0.2,0.5,0.75,0.002,1,0.1,"relu",1,0.3,1141.86254882812,18.168,0.900993554580082,0.601978638783306,-24.8227650489335,-13.6335429035709,0.564996685654351,-0.52821638861928,3.84666247191355,1.49286136305394,0.40858571665543,0.0749558394923624,0.677882585641774,0.144319001162454,0,11,1
43,0.4,1,0.75,0,0.002,2,0.1,"relu",0.2,0.4,1288.92272949219,19.426,0.874020414756356,0.582053496277175,-28.0201513776826,-12.2717146554588,0.488844680216778,-0.207245974598916,2.94232818520878,1.5323440484384,0.33864217855948,0.0614915761061074,0.620723572605688,0.136470710073213,0,13,1
44,0,1,0.5,0,0.002,1,0.2,"relu",0.2,0.1,1287.08837890625,20.6,0.876958639555002,0.578685698123038,-27.981011518545,-13.0333282878441,0.491225937939697,-0.33046713125191,2.90035197465178,1.23321823166378,0.326434507786104,0.0388827262985901,0.6283985502642,0.0968053506767528,0,13,1
45,0.6,0.6,1,0.5,0.001,1,0.2,"relu",0,0.2,1298.86694335938,17.42,0.829442778560919,0.551004908427116,-32.9887744820444,-12.5652005289173,0.360350916483332,-0.157869946629107,1.95060713905254,1.14943019001317,0.217160870287816,0.029538681852692,0.535538161963161,0.0809060771895396,0,16,1
46,1,0.6,0.5,0.25,0.001,1,0.2,"relu",0.8,0.5,1408.02490234375,21.147,0.848819586626543,0.571412190809569,-30.6102338787199,-12.4119272660999,0.417816422640723,-0.215019132386536,2.39191889532936,1.21624689129774,0.274944827319923,0.0420274074426368,0.570874028461692,0.0875558728137778,0,14,1
47,0.2,0.8,0,1,0.002,1,0.2,"relu",0.5,0.5,1210.6669921875,18.868,0.892127247785305,0.580197563144601,-26.3186461183149,-14.1279780503921,0.531159863574831,-0.602932917556354,3.26321805934038,1.42468894553294,0.375786869108452,0.0718559830959906,0.660109140857585,0.12921464527439,0,15,1
48,0.2,0,0.75,0.5,0.002,2,0.2,"relu",0.6,0.9,1370.70458984375,20.923,0.858274347558209,0.556344262365149,-29.7995207489919,-12.6574139603436,0.440829922352226,-0.237818395972797,2.59281071926703,1.17021440412708,0.294410284501876,0.0285534405954354,0.588311507834241,0.0674325023919232,0,20,1
49,1,0,0.25,0,0.001,1,0.2,"relu",0,0,1260.68823242188,18.078,0.819204811432618,0.595652358045794,-33.8004308177687,-12.0797715548202,0.336096685624073,-0.0800987793315433,1.81677358510501,1.19132773054987,0.196418021041832,0.0412448286131452,0.516386150433532,0.13212606850406,0,12,1
50,0.4,0.6,0.75,0,0.002,1,0.2,"relu",0.6,0.1,1263.51025390625,19.878,0.884527777467965,0.602188134735556,-27.4678211689881,-12.4360544569495,0.502279714505657,-0.23311777664034,3.01284189997135,1.37597585391882,0.338969961395906,0.0766727349194116,0.637679074143768,0.163310329207158,0,10,1
51,0.4,0.2,0.75,0.5,0.001,1,0.2,"relu",0.3,0.2,1376.85375976562,21.382,0.858259246603926,0.581192422931021,-29.9315267010693,-12.6541097607193,0.440250884237461,-0.194640949203081,2.50425132546754,1.16771095374444,0.292687686939522,0.0410392831007163,0.590821019394163,0.100461701115143,0,13,1
52,0.4,1,0,0.25,0.001,2,0.2,"relu",0.1,0.3,1443.90588378906,21.479,0.834538586744384,0.5536192499561,-31.4083196848519,-13.105479893146,0.398039168938909,-0.296565478553455,2.26174608665867,1.18529901222053,0.270955835566059,0.0405329378930202,0.547985871550893,0.0771651155318605,0,18,1
53,1,1,0.25,1,0.002,1,0.2,"relu",1,0.2,1202.16137695312,19.594,0.901997634055764,0.606922930681456,-26.1338831133146,-12.6066811206086,0.538617301395372,-0.275101823522759,3.26541833270798,1.39391017030856,0.365123763210319,0.0720440006546389,0.670197534452715,0.148982767266622,0,12,1
54,0.8,0.4,0.5,0.75,0.001,2,0.1,"relu",0.7,0.9,1412.15209960938,20.962,0.840568337780439,0.560578116686919,-30.6982242625275,-13.2856915614617,0.415954364131921,-0.359521009655148,2.41561335501409,1.20435920579704,0.275983375250575,0.0368302891779775,0.561502240731229,0.0851000395052969,0,12,1
55,0.8,0.2,1,0,0.002,1,0.1,"relu",0.8,0.2,1203.87561035156,19.104,0.891862063438409,0.593221697018052,-26.1712490554362,-14.0275579268181,0.534983991010859,-0.892630417040927,3.21391489536311,1.54772624261379,0.382451530767258,0.08004100268902,0.654364898317686,0.143727208011568,0,16,1
56,0.8,0.2,0.25,0,0.001,1,0.1,"relu",0.4,0.5,1266.61010742188,18.958,0.875149988929371,0.56996069530703,-27.5350228336087,-14.1091453793054,0.500252575932675,-0.636640245587233,3.12430289741332,1.3938074922286,0.347080472325549,0.0660778296144812,0.626611648316903,0.121600048735841,0,17,1
57,0.8,0.6,1,1,0.001,2,0.2,"relu",0.6,0,1491.51635742188,23.05,0.829634383111654,0.588303991799303,-32.4244062754744,-11.8303384625618,0.369401838450811,-0.0701229745902291,2.08517559624872,1.28189711935029,0.235782215731466,0.0518530734756631,0.532469068070332,0.129059422437189,0,16,1
58,1,1,0.75,1,0.002,1,0.2,"relu",0.3,0.9,1236.89916992188,20.519,0.891109868725041,0.569255476928111,-26.9545539613609,-12.8665958057007,0.51682411970309,-0.319882507542797,3.06409562535839,1.37569014374497,0.350431994546028,0.0576202446331618,0.652553777738734,0.117267073288428,0,16,1
59,0.6,0.8,0.75,0.25,0.002,2,0.2,"relu",0.8,0.6,1368.13952636719,21.291,0.857850636714193,0.527077057442573,-29.7420240044369,-12.6178458249382,0.442219092847533,-0.224848872036394,2.52607339844705,1.1247862562481,0.292303914205458,0.0202421802469768,0.592538599599535,0.0550595555757971,0,17,1
60,0.2,0.4,0.75,1,0.001,1,0.1,"relu",0.5,0.1,1158.89208984375,17.866,0.901353697289514,0.580066701142468,-25.1935426128818,-13.7139193523016,0.557151342095671,-0.520504728078493,3.71506375651639,1.33836700212823,0.396916556858223,0.062242291947958,0.67486265832283,0.124294880172073,0,14,1
61,0,0,1,0.5,0.001,2,0.2,"relu",0.1,0.7,1493.66796875,22.625,0.815780978905815,0.575951066650662,-33.1451054183583,-12.2017827300358,0.350338371695241,-0.158809688460047,2.08587618436868,1.16948668939891,0.223065145532495,0.0402263587533519,0.51484168905921,0.117626081392589,0,14,1
62,0.2,0,0.75,0.5,0.002,2,0.1,"relu",0,0.3,1139.94006347656,16.316,0.844897888113526,0.493708026998735,-29.9354673811065,-13.3366282635515,0.435084309803198,-0.419765354929333,2.47723834384525,1.07735699526898,0.298758036360335,0.00734768326255194,0.569320653226774,-0.00608449473728777,0,22,1
63,0.4,1,0.75,0.25,0.001,1,0.2,"relu",0.6,0.8,1360.22485351562,21.292,0.862829823656262,0.580475462343536,-29.5709990758289,-12.4854037646178,0.448743010027863,-0.219458570016382,2.55406791906112,1.2326720856437,0.295522823505941,0.0386419033201877,0.600219938586409,0.107369607516104,0,15,1
64,0.4,0.8,0.25,0.25,0.002,2,0.1,"relu",0.8,0.9,1188.46960449219,18.645,0.890196734431209,0.604707411226486,-25.8375533481644,-14.001043342077,0.540617135199357,-0.646367420633313,3.36608933753934,1.92559364306092,0.384509571868214,0.0900480212054832,0.661178112033415,0.157567816931904,0,12,1
65,0.6,0.4,0.5,0.5,0.002,1,0.2,"relu",0.6,0.3,1347.92712402344,21.437,0.860859533115414,0.571675387284403,-29.3034326694176,-12.5605877346526,0.454739270935661,-0.187368252023596,2.64030363681198,1.20231799556514,0.305644609627878,0.0317492117575012,0.593515548782918,0.0942392212806246,0,13,1
66,0.2,0.8,0.25,0,0.001,1,0.2,"relu",0.8,0.6,1404.59680175781,21.113,0.84680341396548,0.579061276295931,-30.5394880443113,-12.2808731795786,0.421362879004573,-0.151938575282724,2.39283724199029,1.29277978040461,0.278037616348383,0.0570517625812091,0.572364576157927,0.137215363092173,0,16,1
67,1,0.6,0.75,1,0.001,2,0.1,"relu",0.9,0.2,1402.59118652344,20.943,0.844811641078188,0.569829987964579,-30.4912218528466,-12.9856305290263,0.424724154606362,-0.329989497357653,2.48730817831614,1.23846712282527,0.289189783247225,0.0488421518109357,0.571376996178018,0.100209408678482,0,16,1
68,0.4,0.2,0.5,1,0.001,2,0.2,"relu",0.4,0,1501.38012695312,22.538,0.828794028866192,0.568503398735709,-32.6388059773628,-12.4385034675211,0.363727638815429,-0.179626382478412,2.12852509268263,1.18572255975849,0.231244149902248,0.0365029310000549,0.539229520961975,0.0866451908877865,0,16,1
69,0,0,0,0.5,0.001,1,0.2,"relu",0.3,1,1236.79248046875,19.36,0.877108980720665,0.619837318182906,-27.9625788045027,-12.6316311374508,0.491336176068406,-0.245056618171152,2.93073060303686,1.42153241080863,0.336709674147253,0.0940984573877422,0.631380643363998,0.185277987390487,0,10,1
70,0.4,0.2,0.25,0.25,0.002,1,0.1,"relu",0,0.2,1129.75939941406,16.666,0.861626990969088,0.560004064700889,-29.0358945057921,-13.5255660369248,0.463166481379118,-0.451325042397801,2.59132304860415,1.2029456800911,0.314541701844418,0.0322940431498584,0.596607457772358,0.0979525515875585,0,15,1
71,0.2,0.6,1,1,0.002,1,0.1,"relu",0.2,0.8,1096.96105957031,17.141,0.909689812148714,0.597163355731131,-23.8496014968941,-14.6961319820685,0.586134610016909,-0.934615215633215,4.03345426208653,1.44724486843714,0.424903709544671,0.0785619664443676,0.69850074248006,0.151305770587941,0,11,1
72,1,0.4,0,0.75,0.002,2,0.2,"relu",0.1,0.9,1230.88330078125,19.482,0.872813742082559,0.559771519626059,-28.1630415743116,-14.9411302391539,0.484544927263456,-0.84555387704935,2.87358404869273,1.31602658794453,0.336815194913065,0.0491708588615437,0.621690290344534,0.0844504236812765,0,17,1
73,0.2,0,0.75,1,0.001,1,0.1,"relu",0.2,0.1,1185.58728027344,17.96,0.895118583167162,0.573674429021296,-25.7730743210244,-13.7783365459363,0.544690215162896,-0.53038618562231,3.40803682212094,1.29319798794403,0.384438731719849,0.0452352397196053,0.664436553704285,0.0950082767785116,0,12,1
74,0.8,0,1,0.75,0.002,1,0.2,"relu",0.2,0.9,1270.36791992188,20.759,0.87783484043015,0.625371777724186,-28.1414146723157,-12.0188968877113,0.484802295899257,-0.110098457756225,2.93190369920288,1.37572691977655,0.32419983864193,0.0774175961667756,0.627150825720574,0.173986696990513,0,10,1
75,0.6,0.2,0.75,1,0.002,2,0.2,"relu",0.5,0.4,1416.40954589844,22.213,0.84380952713396,0.568256561884013,-30.7948045254635,-12.9637166089372,0.414725180122493,-0.430698959614392,2.36947019872473,1.20026536297358,0.271624632988988,0.0412165467586924,0.56220776995244,0.0983158405826035,0,16,1
76,0,0.4,1,0,0.002,1,0.2,"relu",0.6,0.3,1252.66040039062,19.677,0.885394714949144,0.571877722660971,-27.2320900411676,-14.4726030456891,0.508222876032681,-0.902404717946623,3.01026897001978,1.27709333126379,0.340774891933183,0.0485965321710222,0.643198618133354,0.0972769780197015,0,16,1
77,0.2,0.4,0,0.25,0.002,1,0.2,"relu",0.5,0.2,1184.14343261719,19.932,0.900184843260396,0.613826327716993,-25.7423767417016,-13.1808545434789,0.54802493028077,-0.375916803473081,3.39234600440135,1.52585589678404,0.388283371092611,0.0934118479706287,0.671645232780028,0.151726618220044,0,11,1
78,1,0.6,1,0.25,0.001,1,0.1,"relu",0.3,0.3,1247.65893554688,18.804,0.879090424486249,0.539368601032071,-27.1220852363626,-14.5657020620494,0.507322535830677,-0.859751032557595,3.16532737687209,1.30470412625887,0.357689660615878,0.0361893875777948,0.634421564785041,0.0745822326986448,0,19,1
79,0.6,0.2,1,0,0.002,1,0.1,"relu",0.2,0.6,1141.74914550781,18.275,0.903269793492487,0.605963607234387,-24.8185107315214,-12.8545796166889,0.566794170706747,-0.294036500466741,3.66975586840797,1.47263006710222,0.407729892085886,0.0853969341375933,0.679966802150723,0.152677107167525,0,13,1
80,0.4,1,0.5,0.75,0.002,1,0.1,"relu",0.2,0.6,1204.83569335938,18.784,0.890984904300732,0.589839519259276,-26.1916823165909,-13.6813465531632,0.536192724452838,-0.44410869023912,3.22563450959046,1.40062768734049,0.382262337479111,0.0704450044931213,0.652424962920071,0.146139379200402,0,13,1
81,0.2,0,0.5,0.75,0.002,1,0.2,"relu",0.7,0.3,1360.25366210938,20.729,0.859260280897786,0.585737397430172,-29.5708574159247,-12.7775385430557,0.446329239448409,-0.276447329098308,2.63092005532132,1.34864166489302,0.298139679804494,0.0536523702549731,0.590700227280389,0.131766597703453,0,11,1
82,0.4,0.2,1,0.5,0.001,1,0.1,"relu",0.8,0.2,1289.20141601562,19.518,0.876287796741208,0.562198630184031,-28.026448193993,-14.0306189840591,0.490366312922995,-0.476425015212921,3.0067268072481,1.28609944478492,0.339180228945881,0.0542314827831227,0.62635093203407,0.102642252248797,0,17,1
83,0.4,1,0,0.5,0.002,1,0.1,"relu",0.6,0.5,1058.92651367188,16.638,0.917440856580809,0.588913620243544,-23.0200837317575,-15.3991239483929,0.6087887793089,-1.0047509642399,4.20509026488764,1.47713585259673,0.452879863761231,0.0755672485390055,0.708034453597902,0.131647903086089,0,13,1
84,0.8,0.4,0,0.25,0.001,2,0.2,"relu",0.4,0,1377.84741210938,20.929,0.851857325122623,0.606652072687345,-29.9533290047274,-12.9358825078091,0.436711105776676,-0.328990021023283,2.53267452723199,1.32060214117038,0.298528062500028,0.0697380473001422,0.585531669379393,0.137787063031485,0,13,1
85,0.6,0.8,1,0.5,0.002,1,0.2,"relu",0.7,0.8,1272.94555664062,19.789,0.876972101857503,0.586899461188144,-27.6724541606967,-12.3881269285706,0.496728903715588,-0.184250558810568,3.0469651108575,1.30083576588355,0.343365679882566,0.0597155046357134,0.629702824536223,0.129782595560083,0,13,1
86,1,0.4,0.25,0,0.001,1,0.1,"relu",0.2,0,1272.39660644531,18.97,0.878025170698704,0.571653474599979,-27.661038649595,-14.0873034546213,0.497946228743461,-0.506677096942299,3.07491407753841,1.28011425079118,0.345802243464838,0.0467820959882411,0.62911942039719,0.109593984136804,0,15,1
87,0.4,1,0.5,0.25,0.002,2,0.1,"relu",0.8,0.9,1231.12524414062,18.949,0.887514507971061,0.577105887032358,-26.7630761966746,-13.6508552021938,0.520135797787121,-0.521286037312816,3.23848358527182,1.31643150194003,0.368282135934323,0.0522440203634335,0.647982252453292,0.108774662922826,0,16,1
88,1,0.2,1,1,0.001,1,0.1,"relu",1,0.2,1216.52404785156,18.408,0.89143675363445,0.56956092930624,-26.4477479329105,-14.5282297480825,0.527169661869028,-0.745452392621088,3.34265954381529,1.30588535021404,0.368391482078743,0.0543847525896323,0.655993060118825,0.105240480816078,0,19,1
