R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R53_14_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347;size=422	94.3
R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	85.6
R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R921_6_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820;size=26112	85.4
R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R1965_75_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_pensylvanica_BOLD_AAG8042;size=526	85.4
R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R1_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_maculata_BOLD_AAB6388;size=104247	84.7
R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	R2233_32_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_austriaca_BOLD_AAG9054;size=16	84.2
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	95.0
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1344_141_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=39	94.5
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1131_6_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=6	88.3
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1835_2_Insecta_Diptera_NA_NA_sp_BOLD_ACX8657;size=877	86.4
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R2533_25_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_AAP6400;size=12	85.6
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1298_123_Insecta_Diptera_Chloropidae_Hapleginella_Hapleginella_conicola_BOLD_ADD3574;size=9	84.7
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R691_108_Insecta_Diptera_NA_NA_sp_BOLD_ABU6260;size=752	84.2
R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	R1387_26_Insecta_Lepidoptera_Geometridae_Caripeta_sp_BOLD_AAA2638;size=8	84.2
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R1157_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=7106	95.0
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R1344_141_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=39	95.0
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R1131_6_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=6	92.8
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R1835_2_Insecta_Diptera_NA_NA_sp_BOLD_ACX8657;size=877	88.3
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R2533_25_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_AAP6400;size=12	87.6
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R1298_123_Insecta_Diptera_Chloropidae_Hapleginella_Hapleginella_conicola_BOLD_ADD3574;size=9	85.9
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R2362_19_Insecta_Diptera_Scathophagidae_Scathophaga_NA_BOLD_AAD0853;size=248	85.4
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R2024_28_Insecta_Diptera_Calliphoridae_Melanodexia_sp_BOLD_ADK9028;size=123	85.4
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R603_18_Insecta_Diptera_Tabanidae_Hybomitra_Hybomitra_rhombica_BOLD_AAG4571;size=6761	84.9
R1667_Insecta_Diptera_Rhagionidae_NA_sp_BOLD_ACX1094;size=5909	R3606_5_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_ACG6460;size=885	84.9
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R1512_82_Insecta_Lepidoptera_Geometridae_Alcis_Alcis_porcelaria_BOLD_AAA2077;size=16	90.2
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R2215_95_Insecta_Lepidoptera_Geometridae_Hesperumia_NA_BOLD_AAA4629;size=10	90.2
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R777_173_Insecta_Lepidoptera_Geometridae_Hesperumia_Hesperumia_sulphuraria_BOLD_AAA4627;size=70	90.0
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R1007_123_Insecta_Lepidoptera_Geometridae_Stenoporpia_Stenoporpia_pulmonaria_BOLD_AAB2388;size=63	89.7
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R2640_18_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461;size=25	89.7
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R2177_2_Insecta_Lepidoptera_Geometridae_Digrammia_NA_BOLD_ADE0150;size=93	89.5
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R2672_3_Insecta_Lepidoptera_Geometridae_Plagodis_Plagodis_pulveraria_BOLD_AAA6013;size=1282	89.2
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R1000_75_Insecta_Lepidoptera_Geometridae_Ultralcis_Ultralcis_latipennis_BOLD_AAC8430;size=243	89.2
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R3152_23_Insecta_Lepidoptera_NA_NA_sp_BOLD_ACG8924;size=192	89.2
R656_5_Insecta_Lepidoptera_Geometridae_Neoalcis_Neoalcis_californiaria_BOLD_ABZ2954;size=16709	R1_206_Insecta_Lepidoptera_Geometridae_Drepanulatrix_Drepanulatrix_unicalcararia_BOLD_AAB5276;size=13	89.0
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R2251_53_Insecta_Diptera_Muscidae_Phaonia_sp_BOLD_ACI3443;size=14	96.9
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R1842_36_Insecta_Diptera_Muscidae_Phaonia_sp_BOLD_ACI3443;size=5	96.9
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R1195_102_Insecta_Diptera_Muscidae_Phaonia_sp_BOLD_ACI3443;size=17	96.7
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R2507_78_Insecta_Diptera_Anthomyiidae_Hylemyza_sp_BOLD_AAL8103;size=56	93.3
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R1745_143_Insecta_Diptera_Muscidae_Phaonia_sp_BOLD_ACI3443;size=6	92.8
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R825_202_Insecta_Diptera_Tachinidae_Allophorocera_sp_BOLD_ABW0151;size=4	91.9
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R2231_49_Insecta_Diptera_NA_NA_sp_BOLD_ACX1217;size=4	91.6
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R2180_56_Insecta_Diptera_Muscidae_Helina_sp_BOLD_ACE8833;size=34	91.1
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R824_90_Insecta_Diptera_Muscidae_Helina_NA_BOLD_ABY9119;size=180	90.2
R732_Insecta_Diptera_Muscidae_Phaonia_NA_BOLD_ACI3443;size=115833	R2632_47_Insecta_Diptera_Muscidae_Hebecnema_sp_BOLD_ABA0532;size=217	89.5
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R1205_187_Insecta_Diptera_Syrphidae_Milesia_sp_BOLD_AAY9056;size=6	96.7
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R652_53_Insecta_Diptera_Syrphidae_Hadromyia_Hadromyia_grandis_BOLD_AAY9084;size=2117	96.2
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R1576_47_Insecta_Diptera_Syrphidae_Hadromyia_Hadromyia_crawfordi_BOLD_AAZ7007;size=241	95.0
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R942_52_Insecta_Diptera_NA_NA_NA_BOLD_ABV8766;size=251	94.0
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R3222_31_Insecta_Diptera_Syrphidae_Eupeodes_Eupeodes_lapponicus_BOLD_AAB5561;size=430	92.1
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R1278_216_Insecta_Diptera_Syrphidae_Syrphus_Syrphus_vitripennis_BOLD_AAB5577;size=51	91.4
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R200_218_Insecta_Diptera_Syrphidae_Blera_Blera_scitula_BOLD_ABY7981;size=595	91.1
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R1193_50_Insecta_Diptera_NA_NA_sp_BOLD_AAZ4942;size=58	91.1
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R1665_20_Insecta_Diptera_Syrphidae_Blera_Blera_scitula_BOLD_AAI8832;size=871	90.7
R1335_4_Insecta_Diptera_Syrphidae_Milesia_Milesia_pulchra_BOLD_AAY9056;size=32780	R2582_66_Insecta_Diptera_NA_NA_sp_BOLD_ACJ1532;size=2	90.7
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R2235_38_Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAG6876;size=2	96.7
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R228_Insecta_Diptera_Asilidae_Laphria_Laphria_asackeni_BOLD_AAU2476;size=361	90.9
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R372_28_Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAH2345;size=42	90.7
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R922_58_Insecta_Diptera_Asilidae_Laphria_sp_BOLD_ACI2872;size=271	89.5
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R225_166_Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAP7574;size=206	89.2
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R1545_144_Insecta_Diptera_BOLD_AAG6876;size=3	89.0
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R1330_201_Insecta_Diptera_Asilidae_Laphria_Laphria_ventralis_BOLD_AAU3427;size=29	88.0
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R432_72_Insecta_Diptera_Asilidae_Laphria_Laphria_sadales_BOLD_AAH2346;size=25	86.8
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R1278_216_Insecta_Diptera_Syrphidae_Syrphus_Syrphus_vitripennis_BOLD_AAB5577;size=51	86.4
R2500_5_Insecta_Diptera_Asilidae_Laphria_NA_BOLD_AAG6876;size=3682	R1171_170_Insecta_Diptera_Asilidae_Laphria_sp_BOLD_AAU3410;size=34	85.6
R1786_28_Insecta_Blattodea_Archotermopsidae_Zootermopsis_Zootermopsis_angusticollis_BOLD_ACD2582;size=3583	R2237_34_Insecta_Blattodea_Archotermopsidae_Zootermopsis_sp_BOLD_ADC6457;size=144	89.0
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R3606_5_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_ACG6460;size=885	96.7
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R1068_Insecta_Diptera_Tabanidae_NA_sp_BOLD_AAP7675;size=11	95.5
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R2275_65_Insecta_Diptera_Tabanidae_NA_sp_BOLD_AAP7672;size=1258	95.0
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R691_108_Insecta_Diptera_NA_NA_sp_BOLD_ABU6260;size=752	94.0
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R1_179_Insecta_Diptera_Tabanidae_Tabanus_Tabanus_aegrotus_BOLD_ACD7190;size=834	93.8
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R603_18_Insecta_Diptera_Tabanidae_Hybomitra_Hybomitra_rhombica_BOLD_AAG4571;size=6761	93.5
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R2582_66_Insecta_Diptera_NA_NA_sp_BOLD_ACJ1532;size=2	92.6
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R287_29_Insecta_Diptera_Tabanidae_Tabanus_sp_BOLD_AAP7673;size=2258	92.3
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R2305_26_Insecta_Diptera_Dolichopodidae_NA_sp_BOLD_AAG9675;size=8	89.5
R273_20_Insecta_Diptera_Tabanidae_Hybomitra_sp_BOLD_AAB1544;size=9089	R1411_26_Insecta_Diptera_Rhagionidae_Symphoromyia_sp_BOLD_ACY3832;size=444	88.3
R426_Insecta_Odonata_Coenagrionidae_Enallagma_NA_BOLD_AAA2218;size=2666	R1599_178_Insecta_Odonata_Coenagrionidae_Ischnura_NA_BOLD_AAU8124;size=23	85.9
R1011_2_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_Pristoceuthophilus_cercalis_BOLD_AAG2718;size=2593	R1700_95_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_sp_BOLD_AAG2718;size=30	96.9
R1011_2_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_Pristoceuthophilus_cercalis_BOLD_AAG2718;size=2593	R1586_125_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_sp_BOLD_AAG2718;size=26	96.2
R1011_2_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_Pristoceuthophilus_cercalis_BOLD_AAG2718;size=2593	R2506_47_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_sp_BOLD_AAU6113;size=611	90.0
R1011_2_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_Pristoceuthophilus_cercalis_BOLD_AAG2718;size=2593	R2739_53_Insecta_Orthoptera_Rhaphidophoridae_Pristoceuthophilus_sp_BOLD_AAU6113;size=6	90.0
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R904_95_Insecta_Lepidoptera_Geometridae_Ceratodalia_sp_BOLD_AAA5705;size=4	95.7
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R2321_16_Insecta_Lepidoptera_Geometridae_Perizoma_sp_BOLD_ACE5081;size=5	91.9
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R3333_26_Insecta_Lepidoptera_Nepticulidae_Stigmella_sp_BOLD_ACB2708;size=3	91.4
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R2777_33_Insecta_Lepidoptera_Crambidae_Perispasta_sp_BOLD_AAC0745;size=2	91.1
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R1166_105_Insecta_Lepidoptera_Gelechiidae_Helcystogramma_Helcystogramma_badia_BOLD_AAY1913;size=27	89.5
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R1756_139_Insecta_Lepidoptera_Geometridae_Xanthorhoe_Xanthorhoe_defensaria_BOLD_AAA5319;size=6	89.5
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R1_206_Insecta_Lepidoptera_Geometridae_Drepanulatrix_Drepanulatrix_unicalcararia_BOLD_AAB5276;size=13	89.0
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R948_Insecta_Lepidoptera_Geometridae_Scopula_Scopula_quinquelinearia_BOLD_ACF4078;size=131	88.8
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R308_91_Insecta_Lepidoptera_Noctuidae_Lacinipolia_Lacinipolia_cuneata_BOLD_AAB1084;size=77	88.8
R886_Insecta_Lepidoptera_Geometridae_Ceratodalia_Ceratodalia_gueneata_BOLD_AAA5705;size=9756	R1106_105_Insecta_Lepidoptera_Geometridae_Euphyia_Euphyia_multiferata_BOLD_AAB2693;size=34	88.8
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R2233_32_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_austriaca_BOLD_AAG9054;size=16	95.9
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R1032_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_arenaria_BOLD_AAC0675;size=41572	86.6
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R921_6_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_alascensis_BOLD_AAE3820;size=26112	86.4
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R864_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_norvegicoides_BOLD_AAB9565;size=14844	85.6
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R1965_75_Insecta_Hymenoptera_Vespidae_Vespula_Vespula_pensylvanica_BOLD_AAG8042;size=526	85.6
R1535_6_Insecta_Hymenoptera_Vespidae_Eumenes_Eumenes_consobrinus_BOLD_AAG9053;size=2148	R53_14_Insecta_Hymenoptera_Vespidae_Dolichovespula_Dolichovespula_adulterina_BOLD_AAI6347;size=422	84.7
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R306_18_Insecta_Lepidoptera_Geometridae_Nepytia_Nepytia_umbrosaria_BOLD_AAC8504;size=843	92.3
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R2640_18_Insecta_Lepidoptera_Geometridae_Nepytia_NA_BOLD_AAA7461;size=25	92.3
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R2398_18_Insecta_Lepidoptera_Geometridae_Melanolophia_Melanolophia_imitata_BOLD_AAA4550;size=172	92.1
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R3718_8_Insecta_Lepidoptera_Geometridae_Isochromodes_sp_BOLD_AAZ5677;size=8	91.6
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R1135_28_Insecta_Lepidoptera_Geometridae_Caripeta_NA_BOLD_AAA2638;size=161	91.4
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R2058_86_Insecta_Lepidoptera_Geometridae_Sericosema_Sericosema_juturnaria_BOLD_AAB4422;size=35	90.9
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R6336_2_Insecta_Lepidoptera_Geometridae_Enypia_NA_BOLD_AAA6739;size=237	90.7
R1698_36_Insecta_Lepidoptera_Geometridae_Lambdina_Lambdina_fiscellaria_BOLD_AAA5482;size=5070	R3152_23_Insecta_Lepidoptera_NA_NA_sp_BOLD_ACG8924;size=192	90.7
